AvyYear,YYYY,MM,DD,Date,Location,Setting,State,lat,lon,PrimaryActivity,TravelMode,Killed,Description,HasLocation,HasDescription,SettingCode,IsClosedTerrain,SettingLabel,MentionsInjured,MentionsCriticalBurial,AlternateCause,PeopleCaught,PeopleCaughtParsed,PeopleInjured
2025,2025,6,10,2025-06-10,"Rescue Gully, West Buttress Mt. McKinley",BC,AK,63.079,-151.06,Climber,Ski,1,"2 climbers caught, 1 partially buried - critical and killed, 1 partially buried",True,True,BC,False,Backcountry,False,True,standard_burial,2,True,
2025,2025,3,22,2025-03-22,"Seattle Ridge, northwest of Turnagain Pass",BC,AK,60.815,-149.219,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2025,2025,3,13,2025-03-13,"Mt Bailey, west of Chemult",BC,OR,43.163,-122.227,Mechanized Guided Client,Ski,1,"1 mechanized guided and 4 clients caught, 1 guide and 1 client partially buried, 1 client fully buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2025,2025,3,7,2025-03-07,"Hoyt Peak, northeast of Kamas",BC,UT,40.691,-111.199,Backcountry Tourer,Ski,1,"1 backcountry tourer caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2025,2025,3,4,2025-03-04,West Fork Twentymile River,BC,AK,60.857,-148.953,Mechanized Guided Client,Ski,3,"3 guided clients caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,3,True,
2025,2025,2,28,2025-02-28,Harts Pass,BC,WA,48.72,-120.67,Snowmobiler,Snowmobile,1,"3 snowmobilers caught, 1 injured, and 1 buried and killed",True,True,BC,False,Backcountry,True,False,standard_burial,3,True,1.0
2025,2025,2,22,2025-02-22,"Mines Peak, east of Berthoud Pass",BC,CO,39.8,-105.773,Backcountry Tourer,Snowboard,1,"1 backcountry tourer caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2025,2025,2,20,2025-02-20,"Middle Fork of Mineral Creek, west of Silverton",BC,CO,37.844,-107.774,Backcountry Tourer,Snowboard,1,"2 backcountry tourers caught, 1 buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2025,2025,2,17,2025-02-17,Powderhouse Peak south of Lake Tahoe,BC,CA,38.788,-119.946,Backcountry Tourer,Ski,1,1 backcountry tourer buried and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2025,2025,2,17,2025-02-17,Happy Valley west of Bend,BC,OR,44.061,-121.616,Backcountry Tourer,Ski,2,"2 backcountry tourers caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2025,2025,2,14,2025-02-14,"Lincoln Mountain, west of Bishop",SA,CA,37.628,-119.033,Ski Patroller,Ski ,1,"2 ski patrollers buried, 1 killed",True,True,SA,False,Ski Area,False,False,standard_burial,2,True,
2025,2025,2,8,2025-02-08,Silver Fork Canyon,BC,UT,40.602,-111.617,Human-Powered Guide,Ski,1,"1 human-powered guided client partially buried and injured, 1 human-powered guide completely buried and killed",True,True,BC,False,Backcountry,True,False,standard_burial,1,True,
2025,2025,2,3,2025-02-03,"Monte Cristo Peak, east of Huntsville",BC,UT,41.411,-111.524,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2025,2025,1,7,2025-01-07,"Red Mountain Number 3, east of Red Mountain Pass",BC,CO,37.904,-107.697,Backcountry Tourer,Ski,1,"1 backcountry tourer caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2025,2025,1,4,2025-01-04,"Radio Tower Peak, northeast of Togwotee Pass",BC,WY,43.762,-110.056,Backcountry Tourer,Ski,1,"2 backcountry tourers caught, 1 partially buried -critical and injured, 1 buried and killed",True,True,BC,False,Backcountry,True,True,standard_burial,2,True,
2025,2024,12,31,2024-12-31,"Davenport Hill, Big Cottonwood Canyon",BC,UT,40.601,-111.622,Backcountry Tourer,Snowboard,1,1 backcountry tourer completely buried and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2025,2024,12,28,2024-12-28,"Porter Fork Pass, northwest of Mt Raymond",BC,UT,40.66,-111.709,Backcountry Tourer,Snowboard,1,1 backcountry tourer buried and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2025,2024,12,28,2024-12-28,"Lamoille Canyon, southeast of Elko, Nevada",BC,NV,40.592,-115.39,Snowbiker,Snowbike,1,"1 motorized snowbiker caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2025,2024,12,15,2024-12-15,"Lookout Peak, west of Cascade",BC,ID,44.524,-116.163,Snowbiker,Snowbike,1,"2 motorized snowbikers caught, 1 buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2024,2024,5,10,2024-05-10,"Donaldson Peak, Lost River Range",BC,ID,44.0640242,-113.7003046,Backcountry Tourer,Foot,1,"1 backcountry skier caught, fully buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2024,2024,5,9,2024-05-09,"Big Willow Aprons, northeast of Lone Peak",BC,UT,40.53246,-111.76147,Backcountry Tourer,Foot,2,"3 backcountry skiers caught, 1 partially buried and injured, 2 buried and killed",True,True,BC,False,Backcountry,True,False,standard_burial,3,True,
2024,2024,3,29,2024-03-29,Mount Saint Helens,BC,WA,46.1912934,-122.1947104,Backcountry Tourer,Foot,1,1 backcountry snowboarder caught and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2024,2024,3,12,2024-03-12,"West Fork Camp Creek near Lost Trail Pass, Bitterroot Mountains",BC,MT,45.7035962,-113.9783961,Backcountry Tourer,Ski,1,1 backcountry skier caught and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2024,2024,3,6,2024-03-06,"Gunsight Peak, Elkhorn Mountains",BC,OR,44.9605746,-118.2452416,Backcountry Tourer,Ski,1,1 backcountry skier caught and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2024,2024,3,1,2024-03-01,"Darland Mountain, Ahtanum Meadows",BC,WA,46.521,-121.201,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2024,2024,3,1,2024-03-01,"Gunsight Peak, McCormick Creek, Selkirk Mountains",BC,ID,48.6645789,-116.6330051,Snowmobiler,Snowmobile,1,"1 snowmobilers caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2024,2024,2,13,2024-02-13,"John Mountain, Kenai Mountains",BC,AK,60.5735,-149.5375,Backcountry Tourer,Ski,1,"3 backcountry skiers caught, 2 injured, 1 killed",True,True,BC,False,Backcountry,True,False,standard_burial,3,True,2.0
2024,2024,2,11,2024-02-11,"Anthracite Range, east of Ohio Peak",BC,CO,38.82363,-107.10271,Backcountry Tourer,Ski,1,"1 backcountry skier caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2024,2024,2,9,2024-02-09,"West Fork of Haskins Creek, west of Battle Pass",BC,WY,41.17213,-107.05977,Snowmobiler,Snowmobile,1,"2 snowmobilers caught, 1 partially buried-critical and killed",True,True,BC,False,Backcountry,False,True,standard_burial,2,True,
2024,2024,2,2,2024-02-02,"Lake George, Chugach Mountains",BC,AK,61.16998,-148.63798,Mechanized Guide,Ski,1,1 heliskier caught and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2024,2024,1,22,2024-01-22,"Waterfall Canyon, south of Ophir",BC,CO,37.84402,-107.82304,Backcountry Tourer,Snowboard,1,"1 backcountry snowboarder caught, partially buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2024,2024,1,14,2024-01-14,"Little Poudre Mountain, Prater Canyon",BC,WY,42.9937844,-110.9300092,Backcountry Tourer,Ski,1,"1 backcountry skier caught, buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2024,2024,1,11,2024-01-11,"Stevens Peak, Lone Lake Drainage, Bitterroot Mountains",BC,ID,47.4311,-115.77878,Backcountry Tourer,Ski,1,"2 backcountry skiers caught, 1 injured, 1 partially buried-critical and killed",True,True,BC,False,Backcountry,True,True,standard_burial,2,True,1.0
2024,2024,1,10,2024-01-10,"KT-22, Sierra Nevada",SA,CA,39.18297,-120.2418114,Inbounds Rider,Ski,1,"1 rider injured, 1 killed",True,True,SA,False,Ski Area,True,False,standard_burial,1,True,
2023,2023,7,2,2023-07-02,"Split Mountain, southwest of Big Pine",BC,CA,37.02083,-118.4223,Hiker,Foot,1,"3 hikers caught, 2 injured, 1 killed",True,True,BC,False,Backcountry,True,False,standard_burial,3,True,2.0
2023,2023,6,14,2023-06-14,"Hurd Peak, southwest of Bishop",BC,CA,37.1428002,-118.566151,Backcountry Tourer,Ski,1,"2 backcountry tourers caught, 1 killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2023,2023,5,5,2023-05-05,West Ridge of the Moose's Tooth,BC,AK,62.969167,-150.613333,Climber,Foot,2,"2 climbers caught, killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2023,2023,5,4,2023-05-04,"Denali National Park, near Jenny Creek",BC,AK,63.7195059,-148.9840132,Backcountry Tourer,Ski,1,1 backcountry skier caught and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2023,2023,4,29,2023-04-29,"Bald Mountain, southeast of Breckenridge",BC,CO,39.445508,-105.9597,Backcountry Tourer,Ski,1,"1 backcountry tourer caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2023,2023,4,17,2023-04-17,"Big Cottonwood Creek, east of Sandy",TN,UT,40.6035668,-111.5827335,Resident,Foot,1,"1 resident caught, partially buried-critical, and killed",True,True,TN,False,Town/Urban,False,True,standard_burial,1,True,
2023,2023,3,27,2023-03-27,"Pole Canyon, Oquirrh Moutains",BC,UT,40.3694652,-112.1919349,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2023,2023,3,22,2023-03-22,"Trinity Lakes, east of Boise",BC,ID,43.6236384,-115.4286397,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2023,2023,3,19,2023-03-19,"Maroon Bowl, north of Highland Peak",BC,CO,39.13463,-106.8772,Sidecountry Rider,Ski,1,"1 sidecountry rider caught, partially buried-critical, and killed",True,True,BC,False,Backcountry,False,True,standard_burial,1,True,
2023,2023,3,17,2023-03-17,"Rapid Creek, southwest of Marble",BC,CO,39.0476462,-107.2575098,Backcountry Tourer,Ski,1,"3 backcountry tourers caught, 2 injured, 1 buried and killed",True,True,BC,False,Backcountry,True,False,standard_burial,3,True,2.0
2023,2023,3,16,2023-03-16,"Purgatory Creek, north of Durango",TN,CO,37.62916,-107.813734,Resident,Foot,1,"3 residents caught, buried, and 1 killed",True,True,TN,False,Town/Urban,False,False,standard_burial,3,True,
2023,2023,3,15,2023-03-15,"Paulina Peak, south of Bend",BC,OR,43.69245,-121.25478,Backcountry Tourer,Snowboard,1,1 backcountry snowboarder killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2023,2023,3,12,2023-03-12,"Red Mountain, northeast of Lowman",BC,ID,44.2544096,-115.4064953,Snowmobiler,Snowmobile,1,1 snowmobiler caught and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2023,2023,3,12,2023-03-12,"Observation Peak, Stanley Lake Creek Drainage",BC,ID,44.1719826,-115.1058438,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2023,2023,3,9,2023-03-09,"Upper Weber Canyon, southwest of Windy Ridge",BC,UT,40.8384427,-111.0212427,Mechanized Guided Client,Ski,1,"2 skiers caught and fully buried, 1 injured and 1 killed",True,True,BC,False,Backcountry,True,False,standard_burial,2,True,1.0
2023,2023,3,2,2023-03-02,"Black Crater, west of Sisters",BC,OR,44.2683117,-121.7384841,Backcountry Tourer,Ski,1,"1 backcountry skier caught, partially buried-critical, and killed",True,True,BC,False,Backcountry,False,True,standard_burial,1,True,
2023,2023,2,25,2023-02-25,South of Vallecito Reservoir,BC,CO,37.3689262,-107.5720981,Backcountry Tourer,Ski,2,"2 backcountry skiers caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2023,2023,2,25,2023-02-25,"Red Lakes Trailhead, near La Manga Pass",BC,CO,37.07843,-106.41289,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2023,2023,2,23,2023-02-23,"Poker Flats, Salt River Range",BC,WY,42.5236,-110.7626,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2023,2023,2,19,2023-02-19,"Colchuck Peak, southwest of Leavenworth",BC,WA,47.47885,-120.84439,Climber,Foot,3,"4 climbers caught, 3 killed, 1 injured",True,True,BC,False,Backcountry,True,False,standard_burial,4,True,1.0
2023,2023,1,9,2023-01-09,"Mummy Mountain, Spring Mountain National Recreation Area",BC,NV,36.3002511,-115.6475213,Backcountry Tourer,Snowboard,1,"1 backcountry snowboarder, caught, partially buried-critical, and killed",True,True,BC,False,Backcountry,False,True,standard_burial,1,True,
2023,2023,1,7,2023-01-07,"Pumphouse Lake, southwest of Rollins Pass",BC,CO,39.92446,-105.69068,Snowmobiler,Snowmobile,2,"2 snowmobilers caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2023,2022,12,31,2022-12-31,"Crown Butte, north of Cooke City",BC,MT,45.05148,-109.96152,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2023,2022,12,31,2022-12-31,"Number 5, Carter Gulch southwest of Breckenridge",BC,CO,39.4521,-106.0758069,Sidecountry Rider,Ski,1,"2 sidecountry riders caught, 1 partially buried-critical, 1 buried and killed",True,True,BC,False,Backcountry,False,True,standard_burial,2,True,
2023,2022,12,26,2022-12-26,"Nitro Chute, north of Berthoud Pass",BC,CO,39.802025,-105.781271,Backcountry Tourer,Ski,1,"4 backcountry tourers caught, 2 fully buried, and 1 killed",True,True,BC,False,Backcountry,False,False,standard_burial,4,True,
2022,2022,5,29,2022-05-29,"Mount Meeker, Rocky Mountain National Park",BC,CO,40.25337,-105.600944,Climber,Foot,1,"3 climbers caught, 1 partially buried, 1 injured, 1 buried and killed",True,True,BC,False,Backcountry,True,False,standard_burial,3,True,1.0
2022,2022,4,25,2022-04-25,"Ice Face, southeast of Thompson Pass, Chugach Mountains",BC,AK,61.1262988,-145.7271624,Mechanized Guide,Ski,1,"1 skier caught, carried over cliff, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2022,2022,3,19,2022-03-19,"North Fork of Fish Creek, near Steamboat Springs",BC,CO,40.50566,-106.72047,Backcountry Tourer,Ski,1,"1 backcountry skier caught, partially buried-critical, and killed",True,True,BC,False,Backcountry,False,True,standard_burial,1,True,
2022,2022,3,17,2022-03-17,"Game Creek Drainage, east of Victor Idaho",BC,WY,43.594646,-111.011139,Backcountry Tourer,Ski,1,"2 skiers caught, 2 fully buried, 1 injured, and 1 killed",True,True,BC,False,Backcountry,True,False,standard_burial,2,True,1.0
2022,2022,3,17,2022-03-17,"Pilot Knob, east of Lizard Head Pass",BC,CO,37.811,-107.838,Backcountry Tourer,Snowboard,1,"1 backcountry snowboarder caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2022,2022,3,12,2022-03-12,"South Fork Miner Creek, Sierra Madre Mountains",BC,WY,41.08325,-106.88938,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2022,2022,2,25,2022-02-25,Yule Creek,BC,CO,39.0633427,-107.1758918,Resident,Snowshoe,1,"3 snowshoers caught, 2 partially buried, 1 buried and killed. 2 dogs killed",True,True,BC,False,Backcountry,False,False,standard_burial,3,True,
2022,2022,2,19,2022-02-19,"Miller Mountain, North of Cook City",BC,MT,45.0466424,-109.9771345,Snowmobiler,Snowbike,1,"1 motorized snowbike rider caught, partially buried-critical, and killed",True,True,BC,False,Backcountry,False,True,standard_burial,1,True,
2022,2022,2,6,2022-02-06,Lionhead area near West Yellowstone,BC,MT,44.7007794,-111.2909701,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, partially buried-critical, and killed",True,True,BC,False,Backcountry,False,True,standard_burial,1,True,
2022,2022,1,8,2022-01-08,"North Star Mountain, Hoosier Pass",BC,CO,39.3698477,-106.0733894,Hiker,Snowshoe,2,"2 snowshoers and a dog caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2022,2021,12,27,2021-12-27,"Scotch Bonnet Mountain, north of Cooke City",BC,MT,45.07147,-109.94407,Snowmobiler,Snowmobile,2,"2 snowmobilers caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2022,2021,12,24,2021-12-24,"Diamond Peaks, Cameron Pass",BC,CO,40.5108549,-105.8907319,Backcountry Tourer,Ski,1,"1 backcountry skier caught, fully buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2022,2021,12,17,2021-12-17,Relay Ridge near Ryan Peak,BC,ID,43.7069491,-111.3444239,Hybrid Rider,Snowmobile,2,1 skier and 1 snowmobiler killed,True,True,BC,False,Backcountry,False,False,standard_burial,,False,
2022,2021,12,11,2021-12-11,"Silver Basin, closed portion of Crystal Mountain ski resort",SA-closed terrain,WA,46.9037942,-121.4954424,Backcountry Tourer,Ski,1,"6 backcountry tourers caught, 2 partially buried, 4 buried, and 1 killed",True,True,SA,True,Ski Area,False,False,standard_burial,6,True,
2021,2021,5,13,2021-05-13,"Ruth Glacier, Denali National Park and Preserve",BC,AK,62.99264,-150.71404,Climber,Foot,1,"2 climbers caught in serac fall, 1 killed",True,True,BC,False,Backcountry,False,False,serac_fall,2,True,
2021,2021,3,27,2021-03-27,Matanuska Glacier,BC,AK,61.79476,-147.73927,Mechanized Guided Client,Ski,1,1 heliskier killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2021,3,22,2021-03-22,Lime Creek south of Edwards,BC,CO,39.5776,-106.5548,Sidecountry Rider,Ski,1,1 sidecountry skier caught and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2021,3,20,2021-03-20,"Frog Lake Cliffs, north of Donner Pass",BC,CA,39.36713,-120.32926,Snowmobiler,Foot,1,1 snowmobiler caught and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2021,2,27,2021-02-27,"Tiger Peak, north of Burke",BC,ID,47.537,-115.82937,Snowmobiler,Snowmobile,1,"4 snowmobilers caught, 1 buried, 1 buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,4,True,
2021,2021,2,22,2021-02-22,"Broken Thumb Couloir, Peak 9,975 (25 Short), Grand Teton National Park",BC,WY,43.69679,-110.79015,Backcountry Tourer,Snowboard,1,1 backcountry tourer caught and killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2021,2,20,2021-02-20,"Near Castle Lake, Ruby Mountains, Southeast of Elko",BC,NV,40.56855,-115.39873,Snowmobiler,Snowmobile,1,"2 snowmobilers caught, 1 buried and killed, 1 injured",True,True,BC,False,Backcountry,True,False,standard_burial,2,True,1.0
2021,2021,2,20,2021-02-20,"Near Sherman Peak, Southeast of Pocatello",BC,ID,42.46526,-111.54934,Snowmobiler,Snowmobile,1,"1 snowmobiler, caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2021,2,19,2021-02-19,"Smiley Creek Drainage, Smoky Mountains",BC,ID,43.812,-114.84442,Snowmobiler,Snowmobile,1,One snowmobiler killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2021,2,18,2021-02-18,"Togwotee Pass, WY",BC,WY,43.75778,-110.06862,Backcountry Tourer,Snowboard,1,1 snowboarder killed,True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2021,2,17,2021-02-17,"Squaw Creek Drainage, Southeast of Alpine, WY",BC,WY,43.1507,-110.9939,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2021,2,16,2021-02-16,"West of Ruby Mountain, southeast of Rand",BC,CO,40.3544,-105.96973,Snowmobiler,Snowmobile,1,"2 snowmobilers caught, 1 partially buried, 1 buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2021,2021,2,14,2021-02-14,"Beehive Basin, north of Big Sky Montana",BC,MT,45.3407,-111.391,Backcountry Tourer,Snowboard,1,"2 splitboarders caught, 1 partially buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2021,2021,2,14,2021-02-14,"Near Mount Trelease, north of Loveland Pass",BC,CO,39.6927,-105.8909,Backcountry Tourer,Snowboard,1,"1 backcountry snowboarder caught, partially-buried critical, killed",True,True,BC,False,Backcountry,False,True,standard_burial,1,True,
2021,2021,2,14,2021-02-14,"Pumphouse Lake, southwest of Rollins Pass",BC,CO,39.93438,-105.68267,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, partially buried-critical, and killed",True,True,BC,False,Backcountry,False,True,standard_burial,1,True,
2021,2021,2,8,2021-02-08,"Knox Creek, Salmon la Sac area, near Cle Elum Lake",BC,WA,47.37055,-121.11164,Snowmobiler,Snowbike,1,"2 snowbikers caught, 1 buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2021,2021,2,6,2021-02-06,"Wounded Buck Creek, northwest of Wildcat Lake",BC,MT,48.23555,-113.96937,Snowmobiler,Snowmobile,1,"5 snowmobilers caught, 1 partially buried-critical and killed",True,True,BC,False,Backcountry,False,True,standard_burial,5,True,
2021,2021,2,6,2021-02-06,"Wilson Glade, Mill Creek Canyon",BC,UT,40.67619,-111.67168,Backcountry Tourer,Ski,4,"7 backcountry tourers caught, 1 partially buried, 2 buried, 4 buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,7,True,
2021,2021,2,4,2021-02-04,"Marvin’s West, East Vail backcountry southeast of Vail",BC,CO,39.6059,-106.2956,Sidecountry Rider,Ski,1,"2 sidecountry skiers caught, 1 buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2021,2021,2,3,2021-02-03,"Etna Summit, west of Etna",BC,CA,41.39009,-122.98229,Backcountry Tourer,Ski,1,"2 backcountry tourers caught, 1 partially buried, 1 buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2021,2021,2,2,2021-02-02,"Bear Mountain, Chugach State Park",BC,AK,61.41102,-149.38629,Climber,Foot,3,"3 climbers caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,3,True,
2021,2021,2,1,2021-02-01,"The Nose, Middle Fork Mineral Creek southeast of Ophir",BC,CO,37.84364,-107.76892,Backcountry Tourer,Ski,3,"4 backcountry skiers caught and buried, 3 killed",True,True,BC,False,Backcountry,False,False,standard_burial,4,True,
2021,2021,2,1,2021-02-01,"Ammonoosuc Ravine, north of Mount Monroe",BC,NH,44.25602,-71.32073,Backcountry Tourer,Ski,1,"1 backcountry skier caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2021,1,30,2021-01-30,"Squaretop, Park City Ridgeline",BC,UT,40.66465,-111.60109,Sidecountry Rider,Ski,1,"1 skier caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2021,1,8,2021-01-08,"Dutch Draw, Park City Ridgeline",BC,UT,40.6529,-111.59156,Sidecountry Rider,Snowboard,1,"1 sidecountry rider caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2020,12,26,2020-12-26,"First Creek, north of Berthoud Pass",BC,CO,39.8261,-105.772,Backcountry Tourer,Ski,1,"1 skier caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2020,12,19,2020-12-19,"North Face of Battleship, southeast of Ophir",BC,CO,37.82931,-107.74661,Backcountry Tourer,Ski,2,"2 backcountry skiers caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2021,2020,12,18,2020-12-18,"Near Sheep Pass, Salt River Range",BC,WY,42.60289,-110.75731,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2021,2020,12,18,2020-12-18,"Near Ohio Pass, Anthracite Range",BC,CO,38.83428,-107.09508,Backcountry Tourer,Ski,1,"1 backcountry skier caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2020,2020,4,28,2020-04-28,"Mount Emmons, west of Crested Butte",BC,CO,38.89532,-107.03138,Backcountry Tourer,Ski,1,"1 backcountry skier caught, killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2020,2020,4,15,2020-04-15,"Point 12885 near Red Peak, west of Silverthorne",BC,CO,39.6458,-106.15636,Backcountry Tourer,Ski,1,"2 backcountry tourers caught and carried, 1 killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2020,2020,4,3,2020-04-03,"Austin Canyon, Snake River Range",BC,ID,43.35006,-111.21846,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2020,2020,4,1,2020-04-01,"Taylor Mountain, northwest of Teton Pass",BC,WY,43.53018,-110.98117,Backcountry Tourer,Snowboard,1,"1 backcountry tourer caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2020,2020,3,15,2020-03-15,North of Skyline Peak,BC,ID,42.76727,-112.13999,Sidecountry Rider,Ski,1,"2 sidecountry riders caught, 1 partially buried, 1 buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,2,True,
2020,2020,3,9,2020-03-09,Near Hatcher Pass,BC,AK,61.76992,-149.31278,Backcountry Tourer,Snowboard,1,"1 backcountry tourer caught, killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2020,2020,2,25,2020-02-25,Unalaska Island,BC,AK,53.87779,-166.53277,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2020,2020,2,15,2020-02-15,"South Fork of Dickson Creek, east of Red and White Mountain",BC,CO,39.6897,-106.4702,Snowmobiler,Snowbike,2,"3 snowbike riders caught, 1 partially buried, 2 buried and killed",True,True,BC,False,Backcountry,False,False,standard_burial,3,True,
2020,2020,2,10,2020-02-10,"Boulder Creek Drainage, South of Cooper Landing",BC,AK,60.31759,-149.60966,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2020,2020,1,23,2020-01-23,Near Blewett Pass,TN,WA,47.33538,-120.58043,Resident,Foot,1,"1 resident caught, buried and killed",True,True,TN,False,Town/Urban,False,False,standard_burial,1,True,
2020,2020,1,18,2020-01-18,"Farmington Canyon, east of Farmington",BC,UT,40.97512,-111.8223,Snowmobiler,Snowmobile,1,"1 snowmobiler caught, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
2020,2020,1,18,2020-01-18,"Uncompahgre Gorge, south of Ouray",BC,CO,37.983432,-107.655867,Climber,Foot,1,"1 climber struck by falling ice, buried, and killed",True,True,BC,False,Backcountry,False,False,standard_burial,1,True,
